키워드,언론사,게시일,뉴스제목,url
SK 유심 정보유출,SBS Biz,2025-05-26 14:38:09,"SKT, 유심 교체 누적 428만명…아직도 절반 대기",https://n.news.naver.com/mnews/article/374/0000442543?sid=101
SK 유심 정보유출,파이낸셜뉴스,2025-05-22 13:25:10,"""위기를 기회로""...SK그룹 하반기 경영전략회의, 6월 13~14일 연다",https://n.news.naver.com/mnews/article/014/0005353248?sid=101
SK 유심 정보유출,한국경제,2025-05-19 17:47:16,SKT서버 '뒷문' 뚫고 침투…中 해커집단 소행에 무게,https://n.news.naver.com/mnews/article/015/0005133817?sid=105
SK 유심 정보유출,YTN,2025-05-19 22:29:43,"SKT 해킹, 3년 전부터 시작...IMEI도 유출 가능성",https://n.news.naver.com/mnews/article/052/0002195192?sid=101
SK 유심 정보유출,YTN,2025-05-19 18:41:48,"SKT 해킹, 3년 전부터 시작...IMEI도 유출 가능성",https://n.news.naver.com/mnews/article/052/0002195127?sid=101
SK 유심 정보유출,아시아경제,2025-05-19 16:19:17,"SKT ""IMEI 유출로 복제폰? 물리적으로 불가…피해 발생 시 책임""",https://n.news.naver.com/mnews/article/277/0005594931?sid=105
SK 유심 정보유출,세계일보,2025-05-21 16:16:10,"경찰, SKT 유심 해킹 늑장 대처 의혹 수사 본격화... 고발인 소환",https://n.news.naver.com/mnews/article/022/0004037327?sid=102
SK 유심 정보유출,아이뉴스24,2025-05-20 11:51:06,"SKT 유심 방문 교체 첫날⋯""5개 지역서 1270명 유심 교체""(종합)",https://n.news.naver.com/mnews/article/031/0000933685?sid=105
SK 유심 정보유출,아시아경제,2025-05-20 12:35:08,"SKT ""일일 유심교체 33만, 일 기준 최대…해킹사고 2차 피해 없어""",https://n.news.naver.com/mnews/article/277/0005595389?sid=105
SK 유심 정보유출,강원도민일보,2025-05-20 13:44:14,"SKT ""2차 해킹 피해 0건…전날 유심 교체 33만건""",https://n.news.naver.com/mnews/article/654/0000122061?sid=101
SK 유심 정보유출,대전일보,2025-05-19 11:57:13,SKT 개인정보·IMEI 유출 가능성…금융거래 악용 우려,https://n.news.naver.com/mnews/article/656/0000132620?sid=101
SK 유심 정보유출,국민일보,2025-05-19 14:36:11,"SKT, 3년 전 첫 해킹…全 가입자 유심 정보 유출",https://n.news.naver.com/mnews/article/005/0001777250?sid=101
SK 유심 정보유출,동아일보,2025-05-19 15:53:09,SKT 3년전부터 악성코드 침투…‘개인정보 서버’도 해킹당해,https://n.news.naver.com/mnews/article/020/0003635886?sid=105
SK 유심 정보유출,더팩트,2025-05-28 10:34:19,명품·패션 가리지 않네…유통업계로 번진 '개인정보 유출',https://n.news.naver.com/mnews/article/629/0000393762?sid=101
SK 유심 정보유출,뉴시스,2025-05-21 16:00:00,"고학수 개보위원장 ""SKT 개인정보 유출 사고 '역대급'…이미 피해는 발생""",https://n.news.naver.com/mnews/article/003/0013256754?sid=105
SK 유심 정보유출,이데일리,2025-05-19 12:03:12,"'SKT 유심 유출' 수사 경찰…""악성코드 IP 추적 중, 신속히 공개""",https://n.news.naver.com/mnews/article/018/0006018160?sid=102
SK 유심 정보유출,비즈워치,2025-05-21 17:14:10,"고학수 위원장 ""SKT 해킹, 이미 개인정보유출 피해 발생""",https://n.news.naver.com/mnews/article/648/0000036365?sid=105
SK 유심 정보유출,한경비즈니스,2025-05-21 09:48:15,SKT 유심 해킹 후폭풍…통신주 지각변동 [전예진의 마켓 인사이트],https://n.news.naver.com/mnews/article/050/0000091102?sid=101
SK 유심 정보유출,아이뉴스24,2025-05-16 11:58:13,"SKT, 19일부터 유심 방문 교체⋯""도서산간 지역 등 우선""",https://n.news.naver.com/mnews/article/031/0000932825?sid=105
SK 유심 정보유출,국민일보,2025-05-19 11:01:11,“SKT 가입자식별키 2696만건 유출... IMEI는 확인 불가”,https://n.news.naver.com/mnews/article/005/0001777202?sid=101
SK 유심 정보유출,매일경제,2025-05-28 08:49:08,"“SK텔레콤, 과도한 실적 우려…과대낙폭은 매수 기회”",https://n.news.naver.com/mnews/article/009/0005499696?sid=101
SK 유심 정보유출,부산일보,2025-05-22 15:47:18,"SKT, 유심 수급이 교체 속도 결정…이심 활용 높여야",https://n.news.naver.com/mnews/article/082/0001327048?sid=101
SK 유심 정보유출,주간조선,2025-05-19 11:33:09,SKT '유심' 정보 2695만건 유출... 전체 가입자보다 많아,https://n.news.naver.com/mnews/article/053/0000049977?sid=101
SK 유심 정보유출,조선비즈,2025-05-19 11:01:12,‘SKT 해킹’ 3년 전부터 시작… 유심 정보 2700만건 털렸다,https://n.news.naver.com/mnews/article/366/0001078312?sid=105
SK 유심 정보유출,오마이뉴스,2025-05-19 12:04:10,SKT 악성코드 3년 전 설치...가입자식별키 2696만 7749건 유출,https://n.news.naver.com/mnews/article/047/0002473830?sid=101
SK 유심 정보유출,노컷뉴스,2025-05-19 14:59:11,SKT 가입자들 IMEI 유출 가능성…3년 전 악성코드 심었다(종합),https://n.news.naver.com/mnews/article/079/0004025923?sid=101
SK 유심 정보유출,이데일리,2025-05-19 11:01:12,"과기부 “SKT 23대 서버 감염 확인…복제폰 위험 IMEI 유출은 없어""",https://n.news.naver.com/mnews/article/018/0006018078?sid=105
SK 유심 정보유출,전자신문,2025-05-19 11:01:16,SKT 감염서버 23대로 늘어…IMEI·개인정보도 유출 가능성,https://n.news.naver.com/mnews/article/030/0003313568?sid=105
SK 유심 정보유출,더팩트,2025-05-19 17:37:16,"SKT ""IMEI 유출 없어…복제폰 피해 기술적으로 차단 가능""",https://n.news.naver.com/mnews/article/629/0000391223?sid=105
SK 유심 정보유출,헤럴드경제,2025-05-23 17:29:08,"경찰, ‘유심 해킹 사태’ SKT 경영진 고발 시민단체 조사 [세상&]",https://n.news.naver.com/mnews/article/016/0002475547?sid=102
SK 유심 정보유출,매일신문,2025-05-19 11:00:21,"""SKT 개인정보 유출 확대…IMEI 29만건 유출 가능성 확인""",https://n.news.naver.com/mnews/article/088/0000948448?sid=101
SK 유심 정보유출,뉴시스,2025-05-19 11:00:00,"정부, SKT 가입자 유출규모 2696만건 특정…""IMEI 임시 저장서버도 공격 확인""",https://n.news.naver.com/mnews/article/003/0013250512?sid=105
SK 유심 정보유출,연합뉴스,2025-05-19 16:48:04,커지는 SKT 해킹 파장…2년여 해킹 피해 사실상 '오리무중'(종합),https://n.news.naver.com/mnews/article/001/0015398388?sid=105
SK 유심 정보유출,연합뉴스,2025-05-19 11:20:34,"SKT 개인정보·IMEI 유출 우려 커졌지만…""폰 복제는 불가능""",https://n.news.naver.com/mnews/article/001/0015397174?sid=105
SK 유심 정보유출,연합뉴스,2025-05-19 13:44:14,"SKT 개인정보 유출 우려 커졌지만…과기부 ""폰복제 물리적 불가""(종합)",https://n.news.naver.com/mnews/article/001/0015397595?sid=105
SK 유심 정보유출,동아일보,2025-05-20 03:06:28,SKT 3년 전부터 해킹… 全가입자 유심 털렸다,https://n.news.naver.com/mnews/article/020/0003636064?sid=101
SK 유심 정보유출,국민일보,2025-05-20 00:04:21,유출 없다던 IMEI 29만건도 위험… SKT는 “복제폰 불가”,https://n.news.naver.com/mnews/article/005/0001777370?sid=101
SK 유심 정보유출,세계일보,2025-05-20 06:02:30,SKT 개인정보 유출 우려 커지는데… 정부 “복제폰은 불가능”,https://n.news.naver.com/mnews/article/022/0004036858?sid=101
SK 유심 정보유출,매일신문,2025-05-20 17:46:08,"""유심보호 서비스 소용없나""… IMEI 유출 가능성에 SKT 소비자 '불안'",https://n.news.naver.com/mnews/article/088/0000948858?sid=101
SK 유심 정보유출,서울신문,2025-05-19 20:01:08,"SKT, 全가입자 유심 정보 털렸다",https://n.news.naver.com/mnews/article/081/0003542407?sid=101
SK 유심 정보유출,MBN,2025-05-19 20:05:06,"SKT 가입자 전 규모 유심 유출…과기부 ""복제폰 물리적 불가능""",https://n.news.naver.com/mnews/article/057/0001887079?sid=101
SK 유심 정보유출,한국경제,2025-05-19 20:07:09,"'3년전 악성코드 감염' 발표에도…SKT ""고객정보 유출 없었다""",https://n.news.naver.com/mnews/article/015/0005133918?sid=105
SK 유심 정보유출,조선비즈,2025-05-19 15:28:07,SKT 유심 정보 2696만건 유출… 과기정통부 “단말기 고유식별번호만으로 복제폰 못 만들어”,https://n.news.naver.com/mnews/article/366/0001078383?sid=105
SK 유심 정보유출,조선비즈,2025-05-19 17:43:09,‘해킹 공격’ 3년간 인지 못 했어도… SKT “추가 정보 유출 없다” 자신,https://n.news.naver.com/mnews/article/366/0001078435?sid=105
SK 유심 정보유출,조선일보,2025-05-19 11:01:10,"SKT 해킹, 사실상 전 가입자 유심정보 털렸다... 2695만건 유출",https://n.news.naver.com/mnews/article/023/0003905974?sid=101
SK 유심 정보유출,MBC,2025-05-19 11:26:17,SKT 가입자식별키 2696만 건 해킹 유출‥개인정보 임시 관리서버도 감염,https://n.news.naver.com/mnews/article/214/0001424964?sid=101
SK 유심 정보유출,매일경제,2025-05-19 13:25:10,SK텔레콤 전체 가입자가 털렸다...3년 전부터 악성코드 심어,https://n.news.naver.com/mnews/article/009/0005494797?sid=101
SK 유심 정보유출,동아일보,2025-05-19 23:25:11,[사설]2695만 건 털린 SKT ‘유심 해킹’… 이미 3년 전 시작됐다,https://n.news.naver.com/mnews/article/020/0003635953?sid=110
SK 유심 정보유출,MBC,2025-05-19 15:20:24,"SKT 해킹, 사실상 전 가입자 유심 정보 유출",https://n.news.naver.com/mnews/article/214/0001425024?sid=101
SK 유심 정보유출,중앙일보,2025-05-28 05:00:01,軍비화폰 5700대 SKT유심 다 바꾼다…사이버방호태세도 격상,https://n.news.naver.com/mnews/article/025/0003444007?sid=100
SK 유심 정보유출,블로터,2025-05-20 12:38:10,"SKT, IMEI 유출 우려에…'복제폰 원천 차단 기술' 가동",https://n.news.naver.com/mnews/article/293/0000067559?sid=105
SK 유심 정보유출,데일리안,2025-05-20 11:46:14,"SKT, 피해 '0건' 강조에도…이미 유출된 개인정보에 '사후약방문' 논란",https://n.news.naver.com/mnews/article/119/0002958409?sid=105
SK 유심 정보유출,한겨레,2025-05-27 15:44:22,SK텔레콤 “유심 교체율 50% 넘겨…지원금 상향은 최소한의 방어”,https://n.news.naver.com/mnews/article/028/0002747955?sid=105
SK 유심 정보유출,아이뉴스24,2025-05-19 14:19:06,"다시 제기된 'SKT IMEI 유출' 가능성⋯정부 ""복제폰 걱정 말라"" [일문일답]",https://n.news.naver.com/mnews/article/031/0000933340?sid=105
SK 유심 정보유출,머니투데이,2025-05-19 13:56:58,"'유심보호' 무용지물 되나…SKT, IMEI·개인정보 유출 가능성",https://n.news.naver.com/mnews/article/008/0005196022?sid=105
SK 유심 정보유출,뉴스1,2025-05-19 13:14:01,"정부 ""SKT IMEI·개인정보도 유출 위험…복제폰은 원천불가""(종합)",https://n.news.naver.com/mnews/article/421/0008259624?sid=105
SK 유심 정보유출,한겨레,2025-05-23 15:10:09,SKT “이달 말까지 예약 고객 50% 유심 교체”,https://n.news.naver.com/mnews/article/028/0002747389?sid=105
SK 유심 정보유출,뉴스1,2025-05-23 16:10:44,"SKT, 해킹사태 한 달…'유심 교체 예약' 수요 진정국면",https://n.news.naver.com/mnews/article/421/0008269865?sid=105
SK 유심 정보유출,연합뉴스,2025-05-21 11:07:29,"소비자들 ""SKT 해킹 사태 관련 가장 큰 우려는 금융사기""",https://n.news.naver.com/mnews/article/001/0015402018?sid=105
SK 유심 정보유출,국민일보,2025-05-20 11:08:16,"경찰, ‘SKT 유심 해킹 사태’ 고발사건 수사 착수…곧 고발인 조사",https://n.news.naver.com/mnews/article/005/0001777509?sid=101
SK 유심 정보유출,뉴시스,2025-05-21 17:21:40,"""SKT 감염 서버에 성별, 주소 정보까지""…개보위 강력 제재 예고(종합)",https://n.news.naver.com/mnews/article/003/0013257084?sid=105
SK 유심 정보유출,매일경제,2025-05-21 19:58:08,"""SKT 고객정보, 싱가포르 거쳐 유출""",https://n.news.naver.com/mnews/article/009/0005496601?sid=105
SK 유심 정보유출,아이뉴스24,2025-05-14 11:14:07,"SKT ""유심보호서비스, 해외 로밍 포함 전 고객 가입""",https://n.news.naver.com/mnews/article/031/0000932061?sid=105
SK 유심 정보유출,매일경제,2025-05-26 09:00:07,“유심 해킹 위험” “소송 대리해드려요”...통신사 도 넘은 마케팅 ‘눈살’,https://n.news.naver.com/mnews/article/009/0005498347?sid=101
SK 유심 정보유출,부산일보,2025-05-20 14:34:15,SKT “고객 안심 패키지 완성” 주장…유심 교체 속도 빨라져,https://n.news.naver.com/mnews/article/082/0001326618?sid=101
SK 유심 정보유출,한국경제,2025-05-20 17:49:10,"SKT, 비정상인증 차단 강화…""불법 복제폰 접근 원천 봉쇄""",https://n.news.naver.com/mnews/article/015/0005134333?sid=105
SK 유심 정보유출,매일경제,2025-05-20 14:29:12,SK텔레콤 “비정상 정보 차단해 복제폰 불가능…보안 구멍 죄송”,https://n.news.naver.com/mnews/article/009/0005495583?sid=101
SK 유심 정보유출,아이뉴스24,2025-05-15 12:08:09,"SKT ""매주 유심 100만장 확보...대리점 대여금 상환 3개월 유예""",https://n.news.naver.com/mnews/article/031/0000932450?sid=105
SK 유심 정보유출,뉴스1,2025-05-20 11:48:05,SKT 일일 유심 교체 물량 2배 급증…추가 유출 가능성 여파(종합),https://n.news.naver.com/mnews/article/421/0008261728?sid=105
SK 유심 정보유출,뉴시스,2025-05-20 14:18:02,"SKT, 가입자 전원 해당 2천600만명 유심 정보 유출",https://n.news.naver.com/mnews/article/003/0013253585?sid=101
SK 유심 정보유출,뉴시스,2025-05-20 14:18:02,"SKT, 가입자 전원 해당 2천600만명 유심 정보 유출",https://n.news.naver.com/mnews/article/003/0013253589?sid=101
SK 유심 정보유출,뉴시스,2025-05-20 14:18:02,"SKT, 가입자 전원 해당 2천600만명 유심 정보 유출",https://n.news.naver.com/mnews/article/003/0013253594?sid=101
SK 유심 정보유출,뉴시스,2025-05-20 14:18:02,"SKT, 가입자 전원 해당 2천600만명 유심 정보 유출",https://n.news.naver.com/mnews/article/003/0013253595?sid=101
SK 유심 정보유출,국민일보,2025-05-12 02:03:09,SKT 유심 재설정 서비스 시작… 교체 예약자 선택 가능,https://n.news.naver.com/mnews/article/005/0001775488?sid=101
SK 유심 정보유출,매경이코노미,2025-05-12 13:57:07,‘유심 재설정’이 뭐야?...SKT “교체와 재설정 중 선택”,https://n.news.naver.com/mnews/article/024/0000097090?sid=102
SK 유심 정보유출,부산일보,2025-05-12 18:27:10,"유심 부족 SKT, '유심 재설정' 솔루션 개시",https://n.news.naver.com/mnews/article/082/0001325386?sid=101
SK 유심 정보유출,한국경제,2025-05-12 10:01:18,"해외 로밍 중에도 '유심보호서비스' 쓴다…SKT, 오늘부터 시행",https://n.news.naver.com/mnews/article/015/0005130472?sid=105
SK 유심 정보유출,동아일보,2025-05-12 11:31:17,"SKT “유심보호서비스, 오늘부터 해외 로밍 고객에도 적용”",https://n.news.naver.com/mnews/article/020/0003634286?sid=101
SK 유심 정보유출,부산일보,2025-05-12 10:28:18,"SKT “유심보호서비스, 해외 로밍에도 적용”",https://n.news.naver.com/mnews/article/082/0001325239?sid=101
SK 유심 정보유출,이데일리,2025-05-21 16:41:10,"""SKT 유심정보, 싱가포르 유출 정황…안내 문자도 '미흡'""",https://n.news.naver.com/mnews/article/018/0006019981?sid=105
SK 유심 정보유출,세계일보,2025-05-22 06:04:19,"“SKT 유출정보, 싱가포르로 흘러간 정황”",https://n.news.naver.com/mnews/article/022/0004037506?sid=105
SK 유심 정보유출,뉴시스,2025-05-20 14:21:33,"3년 전 해킹사실 몰랐던 SKT…""피해 발생할 경우 100% 책임""",https://n.news.naver.com/mnews/article/003/0013253606?sid=105
SK 유심 정보유출,전자신문,2025-05-21 10:37:18,SKT 전날 유심교체 35만명…대기 고객 600만까지 줄어,https://n.news.naver.com/mnews/article/030/0003314442?sid=105
SK 유심 정보유출,세계일보,2025-05-20 06:03:28,"SKT, 사실상 전 가입자 유심 정보 털렸다",https://n.news.naver.com/mnews/article/022/0004036872?sid=101
SK 유심 정보유출,이데일리,2025-05-25 16:57:07,혼란 부추긴 개인정보보호위원장 언행[김현아의 IT세상읽기],https://n.news.naver.com/mnews/article/018/0006023412?sid=105
SK 유심 정보유출,조선일보,2025-05-16 17:41:11,"SK텔레콤 이용자 9175명, ‘유심 해킹’에 46억원대 집단소송",https://n.news.naver.com/mnews/article/023/0003905613?sid=102
SK 유심 정보유출,한국일보,2025-05-16 19:46:07,유심 해킹 피해에 9175명 SKT에 46억 집단소송 제기,https://n.news.naver.com/mnews/article/469/0000865149?sid=102
SK 유심 정보유출,뉴시스,2025-05-17 10:00:00,갤S25 엣지 곧 시중에 풀리는데…SKT 신규 영업 재개 언제 가능할까,https://n.news.naver.com/mnews/article/003/0013247529?sid=105
SK 유심 정보유출,SBS Biz,2025-05-19 18:06:15,SKT 해킹 한달…더딘 유심교체에 소비자 분통,https://n.news.naver.com/mnews/article/374/0000441358?sid=101
SK 유심 정보유출,동아일보,2025-05-21 11:21:12,"“통신사, 해킹 대비 ‘정보보호 예산’ 일정 비율 의무화해야”",https://n.news.naver.com/mnews/article/020/0003636427?sid=105
SK 유심 정보유출,한겨레,2025-05-19 21:44:08,SKT 단말기 식별번호 유출 가능성…유심보호서비스 무력화될수도,https://n.news.naver.com/mnews/article/028/0002746659?sid=105
SK 유심 정보유출,YTN,2025-05-19 11:45:26,SKT 휴대전화 고유식별정보 유출 가능성,https://n.news.naver.com/mnews/article/052/0002194895?sid=101
SK 유심 정보유출,더팩트,2025-05-19 00:01:25,'SKT 유심 해킹' 집단소송 봇물…중앙지법만 10여건,https://n.news.naver.com/mnews/article/629/0000390888?sid=102
SK 유심 정보유출,파이낸셜뉴스,2025-05-19 16:37:11,"SKT, IMEI 유출 가능성에 ""복제폰 불가.. FDS 고도화""",https://n.news.naver.com/mnews/article/014/0005351632?sid=105
SK 유심 정보유출,노컷뉴스,2025-05-19 16:57:09,"SKT ""IMEI, 자체 확인 결과로는 유출 없다…복제 불가능""",https://n.news.naver.com/mnews/article/079/0004026015?sid=101
SK 유심 정보유출,데일리안,2025-05-19 16:55:09,"SKT ""복제폰 사실상 불가"" 강조했지만…3년간 해커 침입 모른 사실 '도마 위'",https://n.news.naver.com/mnews/article/119/0002958057?sid=105
SK 유심 정보유출,파이낸셜뉴스,2025-05-19 18:26:21,"SKT ""3년 전 첫 해킹… 추가유출 없고 복제폰 불가능""",https://n.news.naver.com/mnews/article/014/0005351719?sid=105
SK 유심 정보유출,한국경제,2025-05-22 09:04:13,"SKT ""고유식별번호 유출 안됐다"" 해명에도…'유심 정보 이용' 가능성 우려",https://n.news.naver.com/mnews/article/015/0005135078?sid=105
SK 유심 정보유출,부산일보,2025-05-11 18:21:12,SKT ‘유심 재설정’ 도입… “교체 없이도 동일 효과”,https://n.news.naver.com/mnews/article/082/0001325168?sid=101
SK 유심 정보유출,아이뉴스24,2025-05-11 12:32:09,"SKT, 유심 재설정 도입⋯""교체비 절약 아닌, 고객 불편 해소 목적""(종합)",https://n.news.naver.com/mnews/article/031/0000931157?sid=105
SK 유심 정보유출,뉴스1,2025-05-11 10:00:00,SK텔레콤 '유심 재설정' 도입…실물 유심 교체 없이 보안 강화,https://n.news.naver.com/mnews/article/421/0008242381?sid=105
SK 유심 정보유출,연합뉴스,2025-05-11 11:01:39,"SK텔레콤, '유심 재설정' 설루션 도입…""유심 교체와 동등 효과""(종합)",https://n.news.naver.com/mnews/article/001/0015380389?sid=105
SK 유심 정보유출,SBS,2025-05-11 20:34:44,"""유심 안 바꾸고 교체 효과""…SKT 새 서비스 받으려면?",https://n.news.naver.com/mnews/article/055/0001256900?sid=101
SK 유심 정보유출,MBC,2025-05-16 16:58:16,SKT 유심 해킹에 9천명 46억 손해배상 공동소송,https://n.news.naver.com/mnews/article/214/0001424646?sid=102
SK 유심 정보유출,노컷뉴스,2025-05-16 14:29:09,"SKT 유심 해킹 피해자 9천여 명, 집단 손해배상 소송 제기",https://n.news.naver.com/mnews/article/079/0004025203?sid=102
SK 유심 정보유출,서울신문,2025-05-16 14:39:10,"SKT 이용자 9000명, ‘유심 해킹’에 46억원대 손해배상 공동소송",https://n.news.naver.com/mnews/article/081/0003541848?sid=102
SK 유심 정보유출,SBS Biz,2025-05-12 11:43:31,교체와 똑같습니다…유심재설정 서비스 받으려면?,https://n.news.naver.com/mnews/article/374/0000439928?sid=101
SK 유심 정보유출,SBS Biz,2025-05-12 06:50:09,"""교체와 똑같습니다""…SKT 유심재설정, 이것부터 챙기세요",https://n.news.naver.com/mnews/article/374/0000439822?sid=101
SK 유심 정보유출,일간스포츠,2025-05-22 12:57:20,SKT 유심 교체 323만명…이용자 1000명 위자료 100만원 소송 예고,https://n.news.naver.com/mnews/article/241/0003439179?sid=105
SK 유심 정보유출,JTBC,2025-05-19 20:31:10,SKT 피해 규모 훨씬 커졌다…'복제폰 핵심' IMEI 유출 가능성도,https://n.news.naver.com/mnews/article/437/0000441397?sid=101
SK 유심 보안사고,이데일리,2025-05-28 14:23:08,SK텔레콤 가입자 489만명 유심교체…교체율 54%,https://n.news.naver.com/mnews/article/018/0006025712?sid=105
SK 유심 보안사고,노컷뉴스,2025-05-21 16:44:17,"""통신 역사상 최악의 보안 사고""…경찰, 'SKT 유심해킹' 고발인 조사",https://n.news.naver.com/mnews/article/079/0004026911?sid=102
SK 유심 보안사고,오마이뉴스,2025-05-26 14:10:11,"과기정통부, SKT 해킹사고 계기로 KT·LGT 등 직접 보안점검 실시",https://n.news.naver.com/mnews/article/047/0002474822?sid=101
SK 유심 보안사고,디지털데일리,2025-05-26 15:59:08,"SKT 해킹사고 우려 증폭에…정부, 주요 통신·플랫폼사 대상 보안점검 실시",https://n.news.naver.com/mnews/article/138/0002197367?sid=105
SK 유심 보안사고,뉴시스,2025-05-22 13:48:56,"SKT ""통신3사 APT 공격 공동 대응 논의될 듯""",https://n.news.naver.com/mnews/article/003/0013258806?sid=105
SK 유심 보안사고,지디넷코리아,2025-05-27 11:20:11,SKT 유심교체 누적 459만명...예약 대기자 수 추월,https://n.news.naver.com/mnews/article/092/0002375851?sid=105
SK 유심 보안사고,블로터,2025-05-23 15:09:10,"SKT ""백신·해킹 탐지 시스템 최대한 설치해 보안 강화""",https://n.news.naver.com/mnews/article/293/0000067734?sid=105
SK 유심 보안사고,이데일리,2025-05-26 17:59:15,SK그룹 고강도 보안 쇄신…최태원 회장이 직접 이끈다,https://n.news.naver.com/mnews/article/018/0006024361?sid=101
SK 유심 보안사고,뉴시스,2025-05-21 14:00:00,"""정보보호, 선택아닌 필수""…중기 사이버보안 대응책은?",https://n.news.naver.com/mnews/article/003/0013256121?sid=101
SK 유심 보안사고,이데일리,2025-05-21 14:00:19,"SK해킹사태에…중기중앙회, 금융보안 中企 대응전략 세미나",https://n.news.naver.com/mnews/article/018/0006019766?sid=101
SK 유심 보안사고,뉴스1,2025-05-21 14:00:00,"""보안은 생존전략""…중기중앙회, 금융보안 대응 전략 세미나 개최",https://n.news.naver.com/mnews/article/421/0008264629?sid=101
SK 유심 보안사고,이데일리,2025-05-20 10:33:08,SKT “전날 유심교체 33만명...8월까지 누적 1500만개 확보 목표”,https://n.news.naver.com/mnews/article/018/0006018866?sid=105
SK 유심 보안사고,머니투데이,2025-05-20 10:03:13,"SKT ""유심 보호·교체·FDS까지 '고객안심 패키지' 마련""",https://n.news.naver.com/mnews/article/008/0005196442?sid=105
SK 유심 보안사고,헤럴드경제,2025-05-20 11:27:11,SK텔레콤 “해킹 사고 ‘FDS 기능’ 고도화…불법 복제폰 접근까지 차단”,https://n.news.naver.com/mnews/article/016/0002473678?sid=105
SK 유심 보안사고,한국경제,2025-05-20 10:17:13,"FDS 고도화한 SK텔레콤…""불법 복제폰 접근 차단할 수 있다""",https://n.news.naver.com/mnews/article/015/0005134063?sid=105
SK 유심 보안사고,경향신문,2025-05-20 16:23:12,"SKT 해킹, 돈 노린 게 아니다?···“국내 통신망 보안체계 전면 재정비해야”",https://n.news.naver.com/mnews/article/032/0003370730?sid=101
SK 유심 보안사고,뉴시스,2025-05-20 10:02:29,"SKT '비정상 인증차단', 불법 복제폰 해킹 피해까지 막는다",https://n.news.naver.com/mnews/article/003/0013252796?sid=105
SK 유심 보안사고,지디넷코리아,2025-05-20 16:02:19,"""SKT, FDS 있어 불법복제폰 불가능""···보안 전문가 평가는?",https://n.news.naver.com/mnews/article/092/0002375009?sid=105
SK 유심 보안사고,디지털데일리,2025-05-27 11:46:09,SKT “유심교체 작업 급선무…최소 수준의 가입자 방어”,https://n.news.naver.com/mnews/article/138/0002197421?sid=105
SK 유심 보안사고,한국일보,2025-05-21 15:01:11,"소비자 87% ""SKT 해킹 사고, 금융 사기 당할까 걱정된다""",https://n.news.naver.com/mnews/article/469/0000865938?sid=105
SK 유심 보안사고,데일리안,2025-05-20 10:00:10,"SKT, '유심 교체·보호서비스·FDS'로 복제폰 우려 차단",https://n.news.naver.com/mnews/article/119/0002958310?sid=105
SK 유심 보안사고,SBS,2025-05-20 11:18:37,"SKT ""해킹 사고 2차 피해 0건…유심 교체 누적 252만 명""",https://n.news.naver.com/mnews/article/055/0001259453?sid=102
SK 유심 보안사고,SBS,2025-05-20 11:30:02,"SKT ""해킹사고 2차 피해 없어…유심 교체 누적 252만 명""",https://n.news.naver.com/mnews/article/055/0001259459?sid=101
SK 유심 보안사고,미디어오늘,2025-05-25 02:18:17,SK텔레콤 이용자 40만 명 떠났다... 위약금은?,https://n.news.naver.com/mnews/article/006/0000130115?sid=105
SK 유심 보안사고,지디넷코리아,2025-05-26 08:59:09,"보안 없이 AI시대 없다···""보안 투자 비율 10% 의무화 필요""",https://n.news.naver.com/mnews/article/092/0002375629?sid=105
SK 유심 보안사고,세계일보,2025-05-19 06:03:23,"SKT, 고객신뢰委 출범… 찾아가는 유심 서비스 시작",https://n.news.naver.com/mnews/article/022/0004036554?sid=101
SK 유심 보안사고,뉴스1,2025-05-19 14:51:34,"SKT ""침해사고 후 FDS 최고 단계 운영…복제폰 접근 차단""",https://n.news.naver.com/mnews/article/421/0008259908?sid=105
SK 유심 보안사고,아시아경제,2025-05-19 14:35:31,"SK텔레콤 ""FDS 고도화로 불법 복제폰 피해 없다""…FDS는 무엇?",https://n.news.naver.com/mnews/article/277/0005594846?sid=105
SK 유심 보안사고,YTN,2025-05-24 00:24:54,"SKT ""예약자 50%, 이번 달 안에 유심 교체 전망""",https://n.news.naver.com/mnews/article/052/0002197134?sid=101
SK 유심 보안사고,뉴시스,2025-05-14 11:06:42,"SKT, 유심 보호 전 고객 가입…신뢰회복위 내주 초 윤곽(종합)",https://n.news.naver.com/mnews/article/003/0013240753?sid=105
SK 유심 보안사고,더팩트,2025-05-14 11:59:11,"해외 로밍까지 유심보호서비스 완료…SKT, 그룹·자체 보안 체계 강화",https://n.news.naver.com/mnews/article/629/0000389767?sid=105
SK 유심 보안사고,연합뉴스,2025-05-14 11:12:34,"SKT ""전고객 유심 보호 가입 완료…찾아가는 서비스 내주초부터""(종합)",https://n.news.naver.com/mnews/article/001/0015387305?sid=105
SK 유심 보안사고,YTN,2025-05-23 14:02:44,"SKT ""예약자 50%, 이번 달 안에 유심 교체 전망""",https://n.news.naver.com/mnews/article/052/0002196923?sid=101
SK 유심 보안사고,머니투데이,2025-05-23 14:56:53,"경찰, 'SKT 유심 해킹' 경영진 수사 속도…연이어 고발인 조사",https://n.news.naver.com/mnews/article/008/0005198367?sid=102
SK 유심 보안사고,뉴시스,2025-05-21 06:00:00,"""누가 뭘 노렸나""…SKT 해킹사고 수수께끼 3가지",https://n.news.naver.com/mnews/article/003/0013254825?sid=105
